"item_id",qty_available,"stock_status","active_status"
"WALWAF22000",0,"P","N"
"WIL101S70",2,"S","Y"
"WIL102B",1,"S","Y"
"WIL10C20",0,"N","Y"
"WIL10G12",1,"S","Y"
"WIL10G9",0,"N","Y"
"WIL142R4",0,"N","Y"
"STR75117",0,"N","Y"
"STR75276",0,"N","Y"
"STR75503",5,"C","Y"
"STR75902",0,"N","Y"
"STR75904",0,"N","Y"
"STR76000",0,"N","Y"
"STR76090",0,"N","Y"
"STR76906",0,"N","Y"
"STR77175",5,"S","Y"
"STR78000",0,"N","Y"
"STR78902",0,"N","Y"
"STR85004",0,"N","Y"
"STR85115",0,"N","Y"
"STR85179",9,"N","N"
"STR85909",0,"N","Y"
"STR90010",0,"N","Y"
"STR90054",0,"N","Y"
"STR90111",0,"N","Y"
"STR90113",0,"N","Y"
"STR90314",0,"N","Y"
"SUR6PBK",0,"N","Y"
"SURF26",0,"N","Y"
"SURG2YL",0,"N","Y"
"TAC1081034",0,"N","Y"
"TAC1081112",8,"S","Y"
"TAC1081134",0,"N","Y"
"TAC1081153",34,"S","Y"
"TAC1081155",5,"S","Y"
"TAC1081168",18,"S","Y"
"TAC1081173",0,"S","Y"
"TAC1081175",14,"S","Y"
"TAC1081192",0,"N","Y"
"TAC1081194",0,"N","Y"
"TAS165RBD",0,"N","Y"
"TAS168BCRD",0,"N","Y"
"TAS793DSC",34,"S","Y"
"TAS799DSC",0,"S","Y"
"TASBKRD3022",49,"S","Y"
"TASDWC39X40N",4,"S","Y"
"TASDWC416X40",1,"S","Y"
"TASMAG624X40",9,"S","Y"
"TASPDPRGD",0,"N","Y"
"TASRF4X15D",0,"N","Y"
"TASVAR624X42M",7,"S","Y"
"TASWC39X40IR",0,"N","Y"
"TAU10030",0,"N","Y"
"TAU10032",0,"N","Y"
"TAU50009",0,"N","Y"
"TAU503801",0,"N","Y"
"TAU510745",0,"S","Y"
"TAU510911",0,"N","Y"
"TAU510940",0,"S","Y"
"TAU51109117",0,"S","Y"
"TAU511101PRO",0,"S","Y"
"TAU513801",0,"N","Y"
"TAU513801PRO12",0,"N","Y"
"TAU524745",0,"S","Y"
"TAU56272",0,"N","Y"
"TAU59380115",0,"N","Y"
"TAU595701",0,"N","Y"
"TMC120445",925,"C","Y"
"TRA799ASC22P",0,"S","N"
"TRA806ASA45",0,"S","N"
"TRJBE07",0,"N","Y"
"TRJBR02",0,"N","Y"
"TRJCA10",0,"N","Y"
"TRJCA23",0,"N","Y"
"TRJDE01",0,"N","Y"
"TRJGL05",0,"N","Y"
"TRJGL12",0,"S","N"
"TRJHK08",0,"S","Y"
"TRJKB01",0,"S","Y"
"TRJMM07F",0,"N","Y"
"TRJRE04",0,"N","Y"
"TRJRX0110",0,"N","Y"
"TRJRX0114",0,"N","Y"
"TRJRX0610",0,"S","Y"
"TRJRX0614",2,"S","Y"
"TRJRX14",1,"S","Y"
"TRJRX16",0,"N","Y"
"TRJSA01",0,"N","Y"
"TRJSA08",0,"N","Y"
"TRJSA27",0,"N","Y"
"TRJSG01",0,"S","Y"
"TRJTA01LAW",7,"S","Y"
"TRJTA03",1,"S","Y"
"TRJTA11D",2,"S","Y"
"TRJTA11F",0,"S","Y"
"TRJTA31F",6,"S","Y"
"TRJTA31RCOM4CP",1,"S","Y"
"TRJTA474",0,"N","Y"
"TRJTA51W",2,"S","Y"
"TRJTA53",4,"S","Y"
"TRJTA63",0,"N","Y"
"TRJTA65",0,"N","Y"
"TRJTR22",4,"S","Y"
"TRJTX13",3,"C","Y"
"UNC10112",36,"S","Y"
"UNC11712",14,"S","Y"
"UNC12212",9,"S","Y"
"UNC13312",7,"S","Y"
"UNC14032",112,"S","Y"
"UNC14612",46,"S","Y"
"UNC14812",5,"S","Y"
"UNC15932",4,"S","Y"
"UNC18002",50,"S","Y"
"UNC18032",0,"S","Y"
"UNC21320",0,"N","Y"
"UNC22201",0,"N","Y"
"UNC22402",135,"S","Y"
"UNC22417",8,"S","Y"
"UNC22426",15,"S","Y"
"UNC22432",12,"S","Y"
"UNC24510",0,"N","Y"
"UNC25100",4,"S","Y"
"UNC25520",0,"N","Y"
"BUT26112",17,"S","Y"
"BUT26724",0,"N","Y"
"BUT26742",0,"N","Y"
"BUT26884",0,"S","N"
"UNC27650",0,"N","Y"
"UNC50121",5,"S","Y"
"UNC50361",0,"S","Y"
"UNC51371",17,"S","Y"
"UNC52101",0,"N","Y"
"UNC52141",61,"S","Y"
"UNC52221",18,"S","Y"
"UNC52251",0,"N","Y"
"UNC54121",12,"S","Y"
"UNC54151",0,"S","Y"
"UNC54192",5,"S","Y"
"UNC54202",5,"S","Y"
"UNC54241",2,"S","Y"
"UNC54251",0,"S","Y"
"UNC54302",3,"S","Y"
"UNC63160",0,"N","Y"
"UNC70020",0,"S","Y"
"UNC70781",890,"S","Y"
"UNC74187",0,"N","Y"
"UNC74362",0,"N","Y"
"UNC74367",0,"N","Y"
"UNC74581",0,"N","Y"
"UNC74601",0,"N","Y"
"UNC74692",0,"N","Y"
"UNC74771",0,"N","Y"
"UNC75051",3,"S","Y"
"UNC76001",3,"S","Y"
"UNC76022",0,"N","Y"
"UNC76052",0,"N","Y"
"UNC76361",3,"S","Y"
"UNC77000",2,"S","Y"
"UNC78151",1,"S","Y"
"UNC78191",4,"S","Y"
"WIL178",0,"N","Y"
"WIL188S",4,"S","Y"
"WIL203G",0,"N","Y"
"WIL22P",71,"S","Y"
"WIL27",4,"S","Y"
"WIL299B",3,"S","Y"
"WIL29B",1,"S","Y"
"WIL2G",0,"N","Y"
"WIL316G",0,"S","Y"
"WIL323",0,"N","Y"
"WIL337S",2,"S","Y"
"WIL33G",0,"N","Y"
"WIL367D",0,"N","Y"
"WIL399B80",2,"S","Y"
"WIL411",0,"N","Y"
"WIL414B",0,"N","Y"
"WIL423B",0,"N","Y"
"WIL42445",3,"S","Y"
"WIL429SC",2,"S","Y"
"WIL463T",0,"N","Y"
"WIL47DE",0,"S","Y"
"WIL47OX",100,"S","Y"
"WIL6SN",0,"S","Y"
"WIL7B",1,"S","Y"
"WIL92BF",2,"S","Y"
"WIL92SV",0,"N","Y"
"WVR48002",5,"S","Y"
"WVR48010",0,"S","Y"
"WVR48012",1,"S","Y"
"WVR48017",0,"N","Y"
"WVR48019",0,"S","Y"
"WVR48021",0,"N","Y"
"WVR48026",0,"N","Y"
"WVR48028",5,"S","Y"
"WVR48039",0,"N","Y"
"WVR48041",0,"N","Y"
"WVR48046",12,"S","Y"
"WVR48048",0,"N","Y"
"WVR48050",0,"N","Y"
"WVR48058",0,"N","Y"
"WVR48060",0,"N","Y"
"WVR48068",3,"S","Y"
"WVR48070",4,"S","Y"
"WVR48079",0,"N","Y"
"WVR48084",0,"N","Y"
"WVR48086",0,"N","Y"
"WVR48093",3,"S","Y"
"WVR48095",6,"S","Y"
"WVR48107",0,"S","Y"
"WVR48109",2,"S","Y"
"WVR48202",8,"S","Y"
"WVR48226",0,"N","Y"
"WVR48228",3,"C","Y"
"WVR48247",0,"N","Y"
"WVR48275",0,"N","Y"
"WVR48401",3,"S","Y"
"WVR48407",0,"N","Y"
"WVR48409",6,"S","Y"
"WVR48427",3,"S","Y"
"WVR48429",14,"S","Y"
"WVR48437",0,"N","Y"
"WVR48439",12,"C","Y"
"WVR48444",0,"N","Y"
"WVR48446",0,"N","Y"
"WVR48453",0,"N","Y"
"WVR48501",10,"S","Y"
"WVR48601",0,"N","Y"
"WVR48905",0,"N","Y"
"WVR48914",0,"N","Y"
"WVR48916",0,"N","Y"
"WVR48926",0,"N","Y"
"WVR48929",0,"N","Y"
"WVR48971",0,"N","Y"
"WVR49038",0,"N","Y"
"WVR49040",2,"S","Y"
"WVR49045",0,"S","Y"
"WVR49047",7,"S","Y"
"UNC80066",2,"C","Y"
"UNC80156",5,"C","Y"
"UNC81031",10,"S","Y"
"UNC81041",4,"S","Y"
"UNC81062",2,"S","Y"
"UNC81072",2,"S","Y"
"UNC81111",0,"N","Y"
"UNC81121",15,"S","Y"
"UNC81162",3,"S","Y"
"UNC81172",0,"N","Y"
"UNC81361",23,"S","Y"
"UNC83001",2,"S","Y"
"UNC83032",2,"S","Y"
"UNC83042",2,"S","Y"
"UNC85031",0,"N","Y"
"UNC85041",0,"N","Y"
"UNC86010",4,"S","Y"
"UNC86050",4,"S","Y"
"UNC86900",0,"N","Y"
"UNC87000",1,"S","Y"
"UNC87160",2,"S","Y"
"UNC87441",13,"S","Y"
"UNC87443",0,"S","Y"
"UNC87454",1,"S","Y"
"UNC87691",0,"N","Y"
"UNC88051",16,"S","Y"
"UNC88122",0,"N","Y"
"UNC88161",2,"S","Y"
"UNC88212",0,"N","Y"
"UNC88231",2,"S","Y"
"UNC88321",11,"S","Y"
"UNC88361",7,"S","Y"
"UNC88401",5,"S","Y"
"UNC88481",35,"S","Y"
"UNC88492",0,"S","Y"
"UNC88581",0,"N","Y"
"UNC88802",0,"N","Y"
"UNC88871",2,"S","Y"
"UNC88984",0,"N","Y"
"UNC89002",8,"S","Y"
"UNC89101",2,"S","Y"
"UNC89121",34,"S","Y"
"UNC89162",5,"S","Y"
"UNC89362",8,"S","Y"
"VOLVC10ACB",0,"S","Y"
"VOLVC10BBRE",0,"N","Y"
"VOLVC10BR10B",39,"S","Y"
"VOLVC10DN",0,"S","Y"
"VOLVC10MP",0,"N","Y"
"VOLVC10MRB",23,"S","Y"
"VOLVC10RB",0,"S","Y"
"VOLVC10SK",0,"N","Y"
"VOLVC10TD",126,"S","Y"
"VOLVC10TT",0,"S","Y"
"VOLVCSF7HMR",0,"N","Y"
"VOLVCTHM7HMRB",0,"N","Y"
"VOLVCTHMC7HMR",0,"N","Y"
"VOLVC27BLT",0,"S","Y"
"VOLVC2BRB",0,"N","Y"
"VOLVC2CSNS",0,"N","Y"
"VOLVC2RGL",0,"N","Y"
"VOLVC2MCU",0,"N","Y"
"VOLVC2SCTSS",1,"N","Y"
"VOLVC2TS",0,"N","Y"
"VOLVCLS77RB",0,"N","Y"
"VOLVCNC7LR",0,"N","Y"
"VOLVCTHMC7LR",0,"N","Y"
"VOLVCTHMC32HC7LR",0,"N","Y"
"VOLVC77TS",0,"N","Y"
"VOLVCHSEE",0,"N","Y"
"VOLVCHSSMB",0,"N","Y"
"VOLVCTP110B",0,"S","Y"
"VOLVCTP1MB",0,"N","Y"
"WAL2692830",0,"P","N"
"WALVAF04212",0,"P","N"
"WALVAF24413",0,"P","N"
"MAGM3A036",14,"S","Y"
"MAGS3D026",0,"N","Y"
"MAGS3D036",0,"N","Y"
"MAGS3D106",0,"N","Y"
"MAGS3D116",0,"N","Y"
"MAR71903",0,"S","Y"
"MAR71920",0,"S","Y"
"MECMGBRHP13B",15,"S","Y"
"MECMGBRHP13N",73,"S","Y"
"MECMGBRHP15B",0,"S","Y"
"MECMGBRHP15N",0,"S","Y"
"MECMGCGOV10B",0,"S","Y"
"MECMGCGOV10N",0,"S","Y"
"MECMGCGOV38B",0,"S","Y"
"MECMGCGOV38N",0,"S","Y"
"MECMGCGOV40B",20,"S","Y"
"MECMGP183817N",0,"N","Y"
"MECMGP22610B",0,"S","Y"
"MECMGP22610N",0,"N","Y"
"MECMGPB95008B",0,"S","Y"
"MECMGRP8510B",0,"S","Y"
"MECMGWPP32FRB",0,"S","Y"
"MECMGWPP32FRN",0,"N","Y"
"MECMGWPP32STB",0,"S","Y"
"MECMGWPP32STN",0,"N","Y"
"MET45797",0,"N","Y"
"MILAL00711",111,"S","Y"
"MILAL00712",45,"S","Y"
"MILAL00716",8,"S","Y"
"MILAL00717",29,"S","Y"
"MILBN00001",0,"N","Y"
"MILBN00002",0,"N","Y"
"MILBN00003",0,"N","Y"
"MILBN00006",0,"N","Y"
"MILBN00020",0,"N","Y"
"MILBN00022",0,"N","Y"
"MILBN00023",0,"N","Y"
"MILCP00026",0,"N","Y"
"MILCP00702",0,"N","Y"
"MILCP40708",0,"N","Y"
"MILCP40712",0,"N","Y"
"MILCP40714",0,"N","Y"
"MILCP40716",0,"N","Y"
"MILEX25001",0,"N","Y"
"MILEX25003",0,"N","Y"
"MILEX25004",0,"N","Y"
"MILRD00905",0,"N","Y"
"MILRD00906",0,"N","Y"
"MILRM00026",0,"N","Y"
"MILRM00027",0,"N","Y"
"MILRU00701",0,"N","Y"
"MILSB00009",0,"N","Y"
"MILSB70701",0,"N","Y"
"MILSB70710",0,"N","Y"
"MILSB70901",0,"N","Y"
"MILSE00006",0,"N","Y"
"MILSE00007",0,"N","Y"
"MILSE00008",0,"N","Y"
"MILSE00030",0,"N","Y"
"MILSR00006",0,"N","Y"
"MILSR00008",0,"N","Y"
"MILSR00908",0,"N","Y"
"MILST00007",0,"N","Y"
"MILST00008",0,"N","Y"
"MILST00009",0,"N","Y"
"MILST00010",0,"N","Y"
"MILST00715",0,"N","Y"
"MILST00908",0,"N","Y"
"MILST00902",0,"N","Y"
"MILTK00003",0,"N","Y"
"MILTK00006",0,"N","Y"
"MILTK00007",0,"N","Y"
"MILTK00008",0,"N","Y"
"MILTP00701",3,"S","Y"
"WALWAF65004",0,"P","N"
"WIL10180",1,"S","Y"
"WIL101S80",0,"N","Y"
"WIL10G10",2,"S","Y"
"WIL10G13",2,"S","Y"
"WIL12G",0,"N","Y"
"WIL142R3",0,"N","Y"
"WIL142R5",0,"N","Y"
"WIL188B",0,"S","Y"
"WIL19",0,"N","Y"
"WIL22",51,"S","Y"
"WIL246",0,"N","Y"
"WIL26",3,"S","Y"
"WIL27OM",0,"N","Y"
"WIL299S",1,"S","Y"
"WIL29CO",0,"N","Y"
"WIL313B",9,"S","Y"
"WIL315S",2,"S","Y"
"WIL31B",2,"S","Y"
"WIL324C",0,"N","Y"
"WIL324G",0,"N","Y"
"WIL337B",2,"S","Y"
"WIL33C",0,"N","Y"
"WIL352",0,"N","Y"
"WIL367T",0,"S","Y"
"WIL399B70",1,"S","Y"
"WIL413",0,"N","Y"
"WIL41570",1,"S","Y"
"WIL423S",0,"N","Y"
"WIL429SG",2,"S","Y"
"WIL439",0,"N","Y"
"WIL47DOX",33,"S","Y"
"WIL47T",0,"S","Y"
"WIL64C",0,"N","Y"
"WIL64G",0,"N","Y"
"WIL7S",8,"S","Y"
"WVR48001",6,"S","Y"
"WVR48003",20,"S","Y"
"WVR48009",0,"S","Y"
"WVR48011",3,"S","Y"
"WVR48018",0,"S","Y"
"WVR48020",4,"S","Y"
"WVR48027",0,"N","Y"
"WVR48029",0,"N","Y"
"WVR48036",10,"S","Y"
"WVR48040",1,"S","Y"
"WVR48047",5,"S","Y"
"WVR48049",0,"N","Y"
"WVR48059",1,"S","Y"
"WVR48061",6,"S","Y"
"WVR48067",0,"N","Y"
"WVR48069",57,"S","Y"
"WVR48076",2,"S","Y"
"WVR48085",0,"N","Y"
"WVR48087",4,"S","Y"
"WVR48092",18,"S","Y"
"WVR48094",5,"S","Y"
"WVR48106",0,"N","Y"
"WVR48108",19,"S","Y"
"WVR48201",60,"S","Y"
"WVR48227",2,"S","Y"
"WVR48230",0,"N","Y"
"WVR48244",0,"N","Y"
"WVR48249",0,"N","Y"
"WVR48276",0,"N","Y"
"WVR48408",2,"C","Y"
"WVR48412",3,"S","Y"
"WVR48426",2,"S","Y"
"WVR48428",3,"S","Y"
"WVR48430",0,"N","Y"
"WVR48435",3,"S","Y"
"WVR48438",0,"N","Y"
"WVR48445",0,"N","Y"
"WVR48447",2,"S","Y"
"WVR48500",6,"S","Y"
"WVR48502",4,"S","Y"
"WVR48511",6,"S","Y"
"WVR48944",0,"N","Y"
"WVR48946",0,"N","Y"
"WVR48976",0,"N","Y"
"WVR48978",0,"N","Y"
"WVR49041",12,"S","Y"
"WVR49042",36,"S","Y"
"WVR49043",0,"S","Y"
"WVR49044",8,"S","Y"
"WVR49091",1,"S","Y"
"WVR49156",0,"N","Y"
"WVR49160",0,"S","Y"
"WVR49161",3,"S","Y"
"WVR49209",0,"N","Y"
"WVR49212",1,"S","Y"
"WVR49213",1,"S","Y"
"WVR49512",0,"N","Y"
"WVR49513",5,"S","Y"
"WVR49514",0,"P","N"
"WVR49515",0,"N","Y"
"WVR49714",0,"N","Y"
"WVR49715",0,"N","Y"
"WVR49716",0,"N","Y"
"WVR49717",0,"N","Y"
"WVR49819",0,"N","Y"
"WVR49821",0,"N","Y"
"WVR71001",0,"N","Y"
"WVR71551",0,"N","Y"
"WVR71553",0,"N","Y"
"WVR71611",0,"N","Y"
"WVR71613",0,"N","Y"
"WVR72411",0,"N","Y"
"WVR72413",0,"N","Y"
"WVR72571",0,"N","Y"
"WVR72573",0,"N","Y"
"WVR72873",0,"N","Y"
"WVR849410",2,"S","Y"
"WVR849411",0,"N","Y"
"WVR849412",1,"S","Y"
"WVR849429",4,"S","Y"
"WVR849430",2,"S","Y"
"WVR849431",14,"S","Y"
"WVR849432",0,"S","Y"
"WVR849969",0,"N","Y"
"ZSS5214309920",1,"S","Y"
"ZSS5214809920",2,"S","Y"
"ZSS5214859920",2,"S","Y"
"ZSS522053",0,"N","Y"
"ZSS523208",0,"P","N"
"LYM02948",23,"S","Y"
"LYM02949",0,"N","Y"
"LYM02901",0,"N","Y"
"LYM02913",0,"N","Y"
"UNCF760",104,"C","Y"
"UNCF140",175,"S","Y"
"UNCF141",893,"C","Y"
"D/S",0,"F","Y"
"BERJG92FSW",0,"N","Y"
"COD CHARGE",0,"F","Y"
"REV11002",1,"S","Y"
"REV11107",0,"S","Y"
"REV13002",0,"S","Y"
"REV12103",1,"S","Y"
"REV12105",1,"S","Y"
"STMIM210020000",0,"N","Y"
"STMIM210020001",0,"N","Y"
"STMIM210020002",0,"N","Y"
"STMIM220020000",0,"N","Y"
"STMIM220020001",0,"N","Y"
"STMIM220020002",0,"N","Y"
"STMIM230020000",0,"N","Y"
"STMIM230020001",0,"N","Y"
"STMIM230020002",0,"N","Y"
"STMIM240020000",0,"N","Y"
"STMIM240020001",0,"N","Y"
"STMIM240020002",0,"N","Y"
"MILTP00702",19,"S","Y"
"MILTP00705",7,"S","Y"
"MILWB70003",0,"N","Y"
"NIK6892",0,"S","Y"
"OTS100",22,"S","Y"
"OTS110",5,"S","Y"
"OTS200",15,"S","Y"
"OTS210",16,"S","Y"
"OTS31625",0,"N","Y"
"OTS31650",0,"N","Y"
"OTS330BPN",0,"N","Y"
"OTS335",0,"N","Y"
"OTS335BP",0,"N","Y"
"OTS335BPN",0,"N","Y"
"OTS375BP",0,"N","Y"
"OTS375BPN",0,"N","Y"
"OTS3800",30,"S","Y"
"OTS380BP",0,"N","Y"
"OTS528",0,"N","Y"
"OTS541",0,"N","Y"
"OTS919100",48,"S","Y"
"OTS91910M",0,"N","Y"
"OTS9191M",0,"N","Y"
"PAC00010",1,"S","Y"
"PAC00011",0,"N","Y"
"PAC00106",0,"N","Y"
"PAC00107",0,"N","Y"
"PAC00311",0,"N","Y"
"PAC00312",0,"N","Y"
"PAC00313",0,"N","Y"
"PAC00314",0,"N","Y"
"PAC00704",0,"N","Y"
"PAC00705",0,"N","Y"
"PAC00707",0,"N","Y"
"PAC00710",0,"N","Y"
"PAC01386",0,"N","Y"
"PAC01401",1,"S","Y"
"PAC01402",4,"S","Y"
"PAC01416",0,"N","Y"
"PAC01417",0,"N","Y"
"PAC01418",0,"N","Y"
"PAC01423",0,"N","Y"
"PAC01626",0,"N","Y"
"PAC01629",0,"N","Y"
"PAC01640",0,"N","Y"
"PAC01641",0,"N","Y"
"PAC01717",0,"N","Y"
"PAC01719",0,"N","Y"
"PAC01720",0,"N","Y"
"PAC01740",0,"N","Y"
"PAC01741",0,"N","Y"
"PAC01743",0,"N","Y"
"PAC02420",0,"N","Y"
"PAC02437",0,"N","Y"
"PAC02450",0,"N","Y"
"PAC02455",7,"S","Y"
"PAC02529",0,"N","Y"
"PAC02538",0,"N","Y"
"PAC02545",0,"N","Y"
"PAC02697",0,"N","Y"
"PAC02938",0,"N","Y"
"PAC02980",0,"N","Y"
"PAC02981",0,"N","Y"
"PAC03086",0,"N","Y"
"PAC03236",0,"N","Y"
"PAC03249",4,"S","Y"
"PAC03250",1,"S","Y"
"PAC03252",0,"S","Y"
"PAC03254",0,"N","Y"
"PAC03293",0,"N","Y"
"PAC03294",0,"N","Y"
"PAC03297",0,"N","Y"
"PAC03306",0,"N","Y"
"PAC03471",0,"N","Y"
"PAC03472",0,"N","Y"
"PAC03951",0,"N","Y"
"PAC04510",0,"N","Y"
"WVR49050",5,"S","Y"
"WVR49071",3,"S","Y"
"WVR49080",5,"S","Y"
"WVR49120",0,"S","Y"
"WVR49122",0,"N","Y"
"WVR49155",0,"N","Y"
"WVR49163",1,"S","Y"
"WVR49165",4,"S","Y"
"WVR49206",0,"N","Y"
"WVR49208",0,"N","Y"
"WVR49216",3,"S","Y"
"WVR49218",0,"N","Y"
"WVR49227",0,"N","Y"
"WVR49238",0,"N","Y"
"WVR49302",6,"S","Y"
"WVR49304",0,"S","Y"
"WVR49350",18,"S","Y"
"WVR49510",0,"N","Y"
"WVR49522",0,"N","Y"
"WVR49712",0,"N","Y"
"WVR49721",8,"N","Y"
"WVR49734",0,"S","Y"
"WVR71003",0,"N","Y"
"WVR71093",0,"N","Y"
"WVR71431",0,"N","Y"
"WVR71501",0,"N","Y"
"WVR71673",0,"N","Y"
"WVR71763",0,"N","Y"
"WVR72101",0,"N","Y"
"WVR72221",0,"N","Y"
"WVR800469",0,"C","Y"
"WVR849399",0,"N","Y"
"WVR849406",0,"N","Y"
"WVR849408",2,"S","Y"
"WVR849415",3,"S","Y"
"WVR849424",0,"N","Y"
"WVR849970",1,"S","Y"
"WVR849976",2,"S","Y"
"WVR849981",1,"S","Y"
"ZSS5214509920",0,"S","Y"
"ZSS5214709908",1,"S","Y"
"ZSS522050",0,"N","Y"
"ZSS522052",0,"N","Y"
"ZSS524515",1,"S","Y"
"LYM02941",4,"S","Y"
"LYM02904",0,"N","Y"
"LYM02908",0,"N","Y"
"UNCF750",991,"S","Y"
"UNCF751",672,"S","Y"
"MILRR77006",0,"N","Y"
"HOPDFC",0,"N","Y"
"RESTOCK",0,"F","Y"
"WIL47SX",16,"S","Y"
"HOG15001",99,"S","Y"
"REV11003",1,"S","Y"
"REV11004",1,"S","Y"
"REV11102",0,"S","Y"
"REV11105",2,"S","Y"
"REV12107",1,"S","Y"
"STMIM205000001",5,"S","Y"
"STMIM205030000",0,"N","Y"
"STMIM2050FOAM",4,"N","Y"
"STMIM210000002",0,"N","Y"
"STMIM210030000",0,"N","Y"
"STMIM210030002",0,"N","Y"
"STMIM220000001",6,"S","Y"
"STMIM230000002",0,"N","Y"
"STMIM230030000",0,"N","Y"
"STMIM230030002",0,"N","Y"
"STMIM240000001",0,"N","Y"
"STMIM240030001",0,"N","Y"
"STMIM250000000",0,"N","Y"
"STMIM250000002",0,"N","Y"
"STMIM260020002",0,"N","Y"
"STMIM260030001",0,"N","Y"
"PAC04512",0,"N","Y"
"PAC04514",1,"N","Y"
"PAC04521",0,"N","Y"
"PAC05069",0,"N","Y"
"PAC05106",0,"N","Y"
"PAC05108",0,"N","Y"
"PAC05110",3,"S","Y"
"PAC20223",10,"S","Y"
"PEAPG21",24,"S","Y"
"PEAPG26",437,"S","Y"
"PEAPG2733",715,"S","Y"
"PEAPG29",146,"S","Y"
"PEAPG30",266,"S","Y"
"PEAPGOM1",0,"N","Y"
"PEAPGOM2",0,"N","Y"
"PEAPGP10",0,"N","Y"
"PEAPGP10E",24,"S","Y"
"PEL90957",0,"N","Y"
"PEL90958",0,"N","Y"
"PEL97011",58,"S","Y"
"PEL97012",20,"S","Y"
"PEL97013",12,"S","Y"
"PEL97081",0,"N","Y"
"PEL97082",0,"N","Y"
"PEL97086",0,"N","Y"
"PEL97087",0,"N","Y"
"PER700N",73,"S","Y"
"PER700P",7,"S","Y"
"PLC1900015135",0,"N","Y"
"PROBER01",0,"S","Y"
"PROBRA04N",0,"N","Y"
"PROBRO01",0,"S","Y"
"PROCOL04",0,"S","Y"
"PROCOL04N",0,"N","Y"
"PROCOL05",0,"S","Y"
"PROCOL05N",0,"N","Y"
"PROCOLA3",51,"S","Y"
"PROCOLA4",0,"N","Y"
"PROCOLA5",0,"S","Y"
"PROCZA1",0,"S","Y"
"PROENF04",157,"S","Y"
"PROHIPA3",207,"S","Y"
"PROPARA1",0,"N","Y"
"PROSIG02",53,"S","Y"
"PROSIG05",0,"S","Y"
"PROSIGA2",0,"S","Y"
"PROSIGA3",0,"S","Y"
"PROSMI16",0,"N","Y"
"PROSMI16N",0,"N","Y"
"PROTAUA3",0,"S","Y"
"PROWAL01",0,"S","Y"
"PWR1022CTK",2,"S","Y"
"PWR1022EPS",0,"N","Y"
"PWR1022GM",0,"N","Y"
"PWRAR15MR",0,"N","Y"
"PWRMK2SBB",0,"N","Y"
"PWRMK2SBS",0,"N","Y"
"PWRMK2TBR",0,"N","Y"
"RAM91405",0,"P","N"
"RCB09004",0,"N","Y"
"RCB09010",0,"N","Y"
"RCB09028",0,"N","Y"
"RCB09165",0,"N","Y"
"RCB09180",0,"N","Y"
"RCB09201",0,"N","Y"
"RCB09202",0,"N","Y"
"RCB09216",0,"N","Y"
"RCB09217",0,"N","Y"
"RCB09218",0,"N","Y"
"RCB09219",0,"N","Y"
"RCB09233",0,"N","Y"
"RCB09234",0,"N","Y"
"RCB09280",0,"N","Y"
"RCB09285",0,"N","Y"
"RCB09356",0,"N","Y"
"RCB09371",0,"N","Y"
"WVR48513",2,"S","Y"
"WVR48638",0,"N","Y"
"WVR48906",0,"N","Y"
"WVR48908",0,"N","Y"
"WVR48913",0,"N","Y"
"WVR48928",0,"N","Y"
"WVR48948",0,"N","Y"
"WVR49030",4,"S","Y"
"WVR49036",0,"N","Y"
"WVR49046",59,"S","Y"
"WVR49048",0,"N","Y"
"WVR49074",0,"N","Y"
"WVR49090",0,"N","Y"
"WVR49110",0,"S","Y"
"WVR49121",0,"S","Y"
"WVR49152",0,"N","Y"
"WVR49164",0,"S","Y"
"WVR49200",0,"N","Y"
"WVR49205",0,"N","Y"
"WVR49207",0,"N","Y"
"WVR49217",5,"S","Y"
"WVR49226",0,"N","Y"
"WVR49239",0,"N","Y"
"WVR49303",0,"S","Y"
"WVR49305",48,"S","Y"
"WVR49340",3,"S","Y"
"WVR49523",3,"S","Y"
"WVR49711",0,"S","Y"
"WVR49713",0,"N","Y"
"WVR49720",0,"N","Y"
"WVR49723",11,"S","Y"
"WVR49735",5,"S","Y"
"WVR71091",0,"N","Y"
"WVR71221",0,"N","Y"
"WVR71433",0,"N","Y"
"WVR71503",0,"N","Y"
"WVR71671",0,"N","Y"
"WVR71761",0,"N","Y"
"WVR72103",0,"N","Y"
"WVR72222",0,"N","Y"
"WVR800476",0,"C","Y"
"WVR849398",0,"N","Y"
"WVR849400",4,"S","Y"
"WVR849407",1,"S","Y"
"WVR849409",2,"S","Y"
"WVR849425",0,"N","Y"
"WVR849427",0,"N","Y"
"WVR849560",8,"S","Y"
"WVR849974",1,"S","Y"
"ZSS5214309943",0,"C","Y"
"ZSS5214909920",2,"S","Y"
"ZSS522051",0,"N","Y"
"ZSS524512",1,"S","Y"
"LYM02937",33,"S","Y"
"LYM02906",0,"N","Y"
"LYM02911",0,"N","Y"
"UNCF300",136,"S","Y"
"UNCF150",157,"S","Y"
"UNCF590",335,"S","Y"
"REV11005",1,"S","Y"
"REV11007",1,"S","Y"
"REV11103",1,"S","Y"
"REV11104",1,"S","Y"
"REV12104",1,"S","Y"
"STMIM205000000",0,"N","Y"
"STMIM205030001",0,"N","Y"
"STMIM210000001",3,"S","Y"
"STMIM210030001",0,"N","Y"
"STMIM220000002",0,"N","Y"
"STMIM230000001",4,"S","Y"
"STMIM230030001",0,"N","Y"
"STMIM240000000",0,"N","Y"
